Time,Moist10cm,Temp10cm,EC10cm,Moist40cm,Temp40cm,EC40cm,Moist70cm,Temp70cm,EC70cm
2017/04/14 17:00,0.236,19.3,0.02,0.298,15.8,0.03,0.373,14.1,0.33
2017/04/14 17:10,0.236,19.4,0.02,0.298,15.8,0.03,0.373,14.1,0.33
2017/04/14 17:20,0.236,19.6,0.01,0.298,15.8,0.03,0.373,14.0,0.33
2017/04/14 17:30,0.236,19.6,0.01,0.298,15.8,0.03,0.373,14.0,0.33
2017/04/14 17:40,0.236,19.7,0.01,0.298,15.8,0.03,0.373,14.0,0.33
2017/04/14 17:50,0.236,19.8,0.01,0.298,15.8,0.03,0.373,14.0,0.33
2017/04/14 18:00,0.236,19.8,0.02,0.298,15.8,0.03,0.373,14.0,0.33
2017/04/14 18:10,0.236,19.9,0.02,0.298,15.8,0.03,0.373,14.0,0.33
2017/04/14 18:20,0.236,19.9,0.01,0.298,15.7,0.03,0.373,13.9,0.33
2017/04/14 18:30,0.236,19.9,0.01,0.298,15.8,0.03,0.373,13.9,0.33
2017/04/14 18:40,0.236,20.0,0.02,0.298,15.7,0.03,0.373,13.9,0.33
2017/04/14 18:50,0.236,20.0,0.02,0.298,15.7,0.03,0.373,13.9,0.33
2017/04/14 19:00,0.236,20.0,0.01,0.298,15.7,0.03,0.373,13.9,0.33
2017/04/14 19:10,0.236,20.0,0.01,0.298,15.7,0.03,0.373,13.9,0.33
2017/04/14 19:20,0.236,20.0,0.01,0.298,15.7,0.03,0.373,13.9,0.33
2017/04/14 19:30,0.236,20.0,0.02,0.298,15.7,0.03,0.373,13.9,0.33
2017/04/14 19:40,0.236,20.0,0.02,0.298,15.7,0.03,0.373,13.9,0.33
2017/04/14 19:50,0.236,20.0,0.01,0.298,15.7,0.03,0.373,13.9,0.33
2017/04/14 20:00,0.236,19.9,0.02,0.298,15.7,0.03,0.373,13.9,0.33
2017/04/14 20:10,0.236,19.9,0.01,0.298,15.7,0.03,0.373,13.9,0.33
2017/04/14 20:20,0.236,19.9,0.01,0.298,15.7,0.03,0.373,13.8,0.33
2017/04/14 20:30,0.236,19.8,0.01,0.298,15.7,0.03,0.373,13.8,0.33
2017/04/14 20:40,0.236,19.8,0.01,0.298,15.7,0.03,0.373,13.8,0.33
2017/04/14 20:50,0.236,19.8,0.01,0.298,15.7,0.03,0.373,13.8,0.33
2017/04/14 21:00,0.236,19.7,0.01,0.298,15.6,0.03,0.373,13.8,0.33
2017/04/14 21:10,0.236,19.6,0.01,0.298,15.6,0.03,0.373,13.8,0.33
2017/04/14 21:20,0.236,19.6,0.01,0.298,15.7,0.03,0.373,13.8,0.33
2017/04/14 21:30,0.236,19.6,0.01,0.298,15.6,0.03,0.373,13.8,0.33
2017/04/14 21:40,0.235,19.4,0.01,0.298,15.6,0.03,0.373,13.8,0.33
2017/04/14 21:50,0.235,19.4,0.01,0.298,15.6,0.03,0.373,13.8,0.33
2017/04/14 22:00,0.235,19.3,0.01,0.298,15.6,0.03,0.373,13.8,0.33
2017/04/14 22:10,0.235,19.3,0.01,0.298,15.6,0.03,0.373,13.8,0.33
2017/04/14 22:20,0.235,19.2,0.01,0.298,15.6,0.03,0.373,13.8,0.33
2017/04/14 22:30,0.235,19.2,0.01,0.298,15.6,0.03,0.373,13.8,0.33
2017/04/14 22:40,0.235,19.1,0.01,0.298,15.6,0.03,0.373,13.8,0.33
2017/04/14 22:50,0.235,19.0,0.01,0.298,15.6,0.03,0.373,13.8,0.33
2017/04/14 23:00,0.235,19.0,0.01,0.298,15.6,0.03,0.373,13.8,0.33
2017/04/14 23:10,0.234,18.9,0.01,0.298,15.6,0.03,0.373,13.8,0.33
2017/04/14 23:20,0.234,18.9,0.01,0.298,15.6,0.03,0.373,13.7,0.33
2017/04/14 23:30,0.234,18.8,0.01,0.298,15.6,0.03,0.373,13.7,0.33
2017/04/14 23:40,0.234,18.7,0.01,0.298,15.6,0.03,0.373,13.7,0.33
2017/04/14 23:50,0.234,18.6,0.01,0.298,15.6,0.03,0.373,13.7,0.33
2017/04/15 0:00,0.234,18.6,0.01,0.298,15.6,0.03,0.373,13.7,0.33
2017/04/15 0:10,0.234,18.5,0.01,0.298,15.6,0.03,0.373,13.7,0.33
2017/04/15 0:20,0.234,18.5,0.01,0.298,15.6,0.03,0.373,13.7,0.33
2017/04/15 0:30,0.234,18.4,0.01,0.298,15.6,0.03,0.373,13.7,0.33
2017/04/15 0:40,0.234,18.3,0.01,0.298,15.6,0.03,0.373,13.7,0.33
2017/04/15 0:50,0.234,18.2,0.01,0.298,15.6,0.03,0.373,13.7,0.33
2017/04/15 1:00,0.234,18.2,0.01,0.298,15.6,0.03,0.373,13.7,0.33
2017/04/15 1:10,0.234,18.1,0.01,0.298,15.6,0.03,0.373,13.7,0.33
2017/04/15 1:20,0.234,18.1,0.01,0.298,15.6,0.03,0.373,13.7,0.33
2017/04/15 1:30,0.234,18.0,0.01,0.298,15.6,0.03,0.373,13.7,0.33
2017/04/15 1:40,0.234,17.9,0.01,0.298,15.6,0.03,0.373,13.7,0.33
2017/04/15 1:50,0.234,17.8,0.01,0.298,15.6,0.03,0.373,13.7,0.33
2017/04/15 2:00,0.234,17.8,0.01,0.298,15.6,0.03,0.373,13.7,0.33
2017/04/15 2:10,0.234,17.7,0.01,0.298,15.6,0.03,0.373,13.7,0.33
2017/04/15 2:20,0.234,17.6,0.01,0.298,15.6,0.03,0.373,13.7,0.33
2017/04/15 2:30,0.234,17.6,0.01,0.298,15.6,0.03,0.373,13.7,0.33
2017/04/15 2:40,0.234,17.5,0.01,0.298,15.6,0.03,0.373,13.7,0.33
2017/04/15 2:50,0.234,17.4,0.01,0.298,15.6,0.03,0.373,13.7,0.33
2017/04/15 3:00,0.234,17.4,0.01,0.298,15.6,0.03,0.373,13.7,0.33
2017/04/15 3:10,0.234,17.3,0.01,0.298,15.6,0.03,0.373,13.7,0.33
2017/04/15 3:20,0.234,17.3,0.01,0.298,15.6,0.03,0.373,13.7,0.33
2017/04/15 3:30,0.234,17.2,0.01,0.298,15.6,0.03,0.373,13.7,0.33
2017/04/15 3:40,0.234,17.1,0.01,0.298,15.6,0.03,0.373,13.7,0.33
2017/04/15 3:50,0.234,17.1,0.01,0.298,15.6,0.03,0.373,13.6,0.33
2017/04/15 4:00,0.234,17.0,0.01,0.298,15.6,0.03,0.373,13.7,0.33
2017/04/15 4:10,0.234,16.9,0.01,0.298,15.6,0.03,0.373,13.6,0.33
2017/04/15 4:20,0.234,16.9,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/15 4:30,0.234,16.8,0.01,0.298,15.5,0.03,0.373,13.7,0.33
2017/04/15 4:40,0.234,16.7,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/15 4:50,0.234,16.7,0.01,0.298,15.5,0.03,0.373,13.7,0.33
2017/04/15 5:00,0.234,16.6,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/15 5:10,0.234,16.6,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/15 5:20,0.234,16.5,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/15 5:30,0.234,16.5,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/15 5:40,0.234,16.4,0.01,0.298,15.6,0.03,0.373,13.6,0.33
2017/04/15 5:50,0.234,16.3,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/15 6:00,0.234,16.3,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/15 6:10,0.234,16.2,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/15 6:20,0.234,16.2,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/15 6:30,0.234,16.1,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/15 6:40,0.234,16.1,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/15 6:50,0.234,16.0,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/15 7:00,0.234,16.0,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/15 7:10,0.234,15.9,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/15 7:20,0.234,15.9,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/15 7:30,0.234,15.8,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/15 7:40,0.234,15.8,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/15 7:50,0.234,15.7,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/15 8:00,0.234,15.7,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/15 8:10,0.234,15.7,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/15 8:20,0.234,15.7,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/15 8:30,0.234,15.7,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/15 8:40,0.234,15.7,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/15 8:50,0.234,15.7,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/15 9:00,0.234,15.7,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/15 9:10,0.234,15.7,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/15 9:20,0.234,15.8,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/15 9:30,0.234,15.9,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/15 9:40,0.234,15.9,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/15 9:50,0.234,16.0,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/15 10:00,0.234,16.1,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/15 10:10,0.234,16.2,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/15 10:20,0.234,16.3,0.01,0.298,15.3,0.03,0.373,13.6,0.33
2017/04/15 10:30,0.234,16.4,0.01,0.298,15.3,0.03,0.373,13.6,0.33
2017/04/15 10:40,0.234,16.5,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/15 10:50,0.234,16.7,0.01,0.298,15.3,0.03,0.373,13.6,0.33
2017/04/15 11:00,0.234,16.8,0.01,0.298,15.3,0.03,0.373,13.6,0.33
2017/04/15 11:10,0.234,16.9,0.01,0.298,15.3,0.03,0.373,13.6,0.33
2017/04/15 11:20,0.234,17.1,0.01,0.298,15.3,0.03,0.373,13.6,0.33
2017/04/15 11:30,0.234,17.3,0.01,0.298,15.3,0.03,0.373,13.6,0.33
2017/04/15 11:40,0.234,17.4,0.01,0.298,15.3,0.03,0.373,13.6,0.33
2017/04/15 11:50,0.234,17.5,0.01,0.298,15.3,0.03,0.373,13.6,0.33
2017/04/15 12:00,0.234,17.7,0.01,0.298,15.3,0.03,0.373,13.6,0.33
2017/04/15 12:10,0.234,17.8,0.01,0.298,15.3,0.03,0.373,13.6,0.33
2017/04/15 12:20,0.234,18.0,0.01,0.298,15.3,0.03,0.373,13.6,0.33
2017/04/15 12:30,0.234,18.1,0.01,0.298,15.3,0.03,0.373,13.6,0.33
2017/04/15 12:40,0.234,18.3,0.01,0.298,15.2,0.03,0.373,13.6,0.33
2017/04/15 12:50,0.234,18.4,0.01,0.298,15.2,0.03,0.373,13.6,0.33
2017/04/15 13:00,0.234,18.6,0.01,0.298,15.2,0.03,0.373,13.6,0.33
2017/04/15 13:10,0.235,18.7,0.01,0.298,15.2,0.03,0.373,13.6,0.33
2017/04/15 13:20,0.235,18.9,0.01,0.298,15.2,0.03,0.373,13.6,0.33
2017/04/15 13:30,0.235,19.1,0.01,0.298,15.2,0.03,0.373,13.6,0.33
2017/04/15 13:40,0.235,19.2,0.01,0.298,15.2,0.03,0.373,13.6,0.33
2017/04/15 13:50,0.235,19.4,0.01,0.298,15.2,0.03,0.373,13.6,0.33
2017/04/15 14:00,0.235,19.6,0.01,0.298,15.2,0.03,0.373,13.6,0.33
2017/04/15 14:10,0.235,19.8,0.02,0.298,15.2,0.03,0.373,13.6,0.33
2017/04/15 14:20,0.236,20.0,0.01,0.298,15.2,0.03,0.373,13.6,0.33
2017/04/15 14:30,0.236,20.1,0.01,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 14:40,0.236,20.3,0.01,0.298,15.2,0.03,0.373,13.6,0.33
2017/04/15 14:50,0.236,20.4,0.01,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 15:00,0.236,20.6,0.01,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 15:10,0.236,20.7,0.01,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 15:20,0.236,20.8,0.01,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 15:30,0.236,20.8,0.01,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 15:40,0.236,21.0,0.01,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 15:50,0.236,21.0,0.02,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 16:00,0.235,21.1,0.01,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 16:10,0.236,21.1,0.01,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 16:20,0.236,21.2,0.01,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 16:30,0.236,21.2,0.01,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 16:40,0.236,21.2,0.01,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 16:50,0.235,21.3,0.01,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 17:00,0.235,21.3,0.01,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 17:10,0.235,21.4,0.01,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 17:20,0.235,21.4,0.01,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 17:30,0.235,21.4,0.01,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 17:40,0.235,21.4,0.01,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 17:50,0.235,21.4,0.01,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 18:00,0.235,21.4,0.01,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 18:10,0.235,21.4,0.01,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 18:20,0.235,21.4,0.01,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 18:30,0.235,21.4,0.01,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 18:40,0.235,21.4,0.01,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 18:50,0.235,21.4,0.01,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 19:00,0.235,21.4,0.01,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 19:10,0.235,21.3,0.01,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 19:20,0.234,21.3,0.01,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 19:30,0.234,21.2,0.01,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 19:40,0.234,21.2,0.01,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 19:50,0.234,21.1,0.01,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 20:00,0.234,21.1,0.01,0.298,15.2,0.03,0.373,13.6,0.33
2017/04/15 20:10,0.234,21.0,0.01,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 20:20,0.234,21.0,0.01,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 20:30,0.234,20.9,0.01,0.298,15.2,0.03,0.373,13.6,0.33
2017/04/15 20:40,0.234,20.8,0.01,0.298,15.1,0.03,0.373,13.6,0.33
2017/04/15 20:50,0.234,20.8,0.01,0.298,15.2,0.03,0.373,13.6,0.33
2017/04/15 21:00,0.234,20.7,0.01,0.298,15.2,0.03,0.373,13.6,0.33
2017/04/15 21:10,0.234,20.6,0.01,0.298,15.2,0.03,0.373,13.6,0.33
2017/04/15 21:20,0.234,20.6,0.01,0.298,15.2,0.03,0.373,13.6,0.33
2017/04/15 21:30,0.234,20.5,0.01,0.298,15.2,0.03,0.373,13.6,0.33
2017/04/15 21:40,0.234,20.4,0.01,0.298,15.2,0.03,0.373,13.6,0.33
2017/04/15 21:50,0.234,20.4,0.01,0.298,15.2,0.03,0.373,13.6,0.33
2017/04/15 22:00,0.234,20.3,0.01,0.298,15.2,0.03,0.373,13.6,0.33
2017/04/15 22:10,0.234,20.2,0.01,0.298,15.2,0.03,0.373,13.6,0.33
2017/04/15 22:20,0.234,20.1,0.01,0.298,15.2,0.03,0.373,13.6,0.33
2017/04/15 22:30,0.234,20.0,0.01,0.298,15.2,0.03,0.373,13.6,0.33
2017/04/15 22:40,0.234,20.0,0.01,0.298,15.2,0.03,0.373,13.6,0.33
2017/04/15 22:50,0.234,19.9,0.01,0.298,15.3,0.03,0.373,13.6,0.33
2017/04/15 23:00,0.234,19.8,0.01,0.298,15.2,0.03,0.373,13.6,0.33
2017/04/15 23:10,0.234,19.7,0.01,0.298,15.3,0.03,0.373,13.6,0.33
2017/04/15 23:20,0.234,19.6,0.01,0.298,15.3,0.03,0.373,13.6,0.33
2017/04/15 23:30,0.234,19.6,0.01,0.298,15.3,0.03,0.373,13.6,0.33
2017/04/15 23:40,0.234,19.4,0.01,0.298,15.3,0.03,0.373,13.6,0.33
2017/04/15 23:50,0.234,19.4,0.01,0.298,15.3,0.03,0.373,13.6,0.33
2017/04/16 0:00,0.234,19.3,0.01,0.298,15.3,0.03,0.373,13.6,0.33
2017/04/16 0:10,0.234,19.2,0.01,0.298,15.3,0.03,0.373,13.6,0.33
2017/04/16 0:20,0.234,19.1,0.01,0.298,15.3,0.03,0.373,13.6,0.33
2017/04/16 0:30,0.234,19.0,0.01,0.298,15.3,0.03,0.373,13.6,0.33
2017/04/16 0:40,0.234,19.0,0.01,0.298,15.3,0.03,0.373,13.6,0.33
2017/04/16 0:50,0.234,18.9,0.01,0.298,15.3,0.03,0.373,13.6,0.33
2017/04/16 1:00,0.234,18.8,0.01,0.298,15.3,0.03,0.373,13.6,0.33
2017/04/16 1:10,0.234,18.7,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 1:20,0.233,18.6,0.01,0.298,15.3,0.03,0.373,13.6,0.33
2017/04/16 1:30,0.234,18.6,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 1:40,0.233,18.5,0.01,0.298,15.3,0.03,0.373,13.6,0.33
2017/04/16 1:50,0.233,18.4,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 2:00,0.233,18.3,0.01,0.298,15.3,0.03,0.373,13.6,0.33
2017/04/16 2:10,0.233,18.3,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 2:20,0.233,18.2,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 2:30,0.233,18.1,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 2:40,0.233,18.1,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 2:50,0.233,18.0,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 3:00,0.233,17.9,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 3:10,0.233,17.9,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 3:20,0.234,17.8,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/16 3:30,0.233,17.7,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 3:40,0.234,17.7,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 3:50,0.234,17.6,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 4:00,0.234,17.5,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 4:10,0.234,17.4,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 4:20,0.234,17.4,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 4:30,0.234,17.3,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/16 4:40,0.234,17.3,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 4:50,0.234,17.2,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 5:00,0.234,17.1,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 5:10,0.234,17.1,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 5:20,0.234,17.0,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 5:30,0.234,16.9,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 5:40,0.234,16.9,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/16 5:50,0.234,16.8,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/16 6:00,0.234,16.7,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/16 6:10,0.234,16.7,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/16 6:20,0.234,16.6,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/16 6:30,0.234,16.5,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/16 6:40,0.234,16.5,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/16 6:50,0.234,16.4,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/16 7:00,0.234,16.3,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/16 7:10,0.234,16.3,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/16 7:20,0.234,16.2,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 7:30,0.234,16.2,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/16 7:40,0.234,16.1,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/16 7:50,0.234,16.1,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/16 8:00,0.234,16.1,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/16 8:10,0.234,16.0,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 8:20,0.234,16.0,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/16 8:30,0.234,16.0,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/16 8:40,0.234,16.0,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 8:50,0.234,16.0,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 9:00,0.234,16.1,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/16 9:10,0.234,16.1,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/16 9:20,0.234,16.1,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/16 9:30,0.234,16.2,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/16 9:40,0.234,16.3,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 9:50,0.234,16.4,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 10:00,0.234,16.5,0.01,0.298,15.5,0.03,0.373,13.6,0.33
2017/04/16 10:10,0.234,16.6,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 10:20,0.234,16.7,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 10:30,0.234,16.9,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 10:40,0.234,17.1,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 10:50,0.234,17.2,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 11:00,0.234,17.4,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 11:10,0.234,17.6,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 11:20,0.234,17.8,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 11:30,0.234,18.0,0.02,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 11:40,0.234,18.3,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 11:50,0.234,18.5,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 12:00,0.234,18.7,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 12:10,0.235,19.0,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 12:20,0.235,19.2,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 12:30,0.235,19.4,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 12:40,0.235,19.7,0.01,0.298,15.3,0.03,0.373,13.6,0.33
2017/04/16 12:50,0.235,19.9,0.02,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 13:00,0.235,20.2,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 13:10,0.235,20.4,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 13:20,0.235,20.6,0.02,0.298,15.3,0.03,0.373,13.6,0.33
2017/04/16 13:30,0.236,20.9,0.01,0.298,15.3,0.03,0.373,13.6,0.33
2017/04/16 13:40,0.236,21.1,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 13:50,0.236,21.3,0.02,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 14:00,0.236,21.5,0.02,0.298,15.3,0.03,0.372,13.6,0.33
2017/04/16 14:10,0.236,21.7,0.02,0.298,15.3,0.03,0.373,13.6,0.33
2017/04/16 14:20,0.236,21.9,0.02,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 14:30,0.236,22.1,0.01,0.298,15.3,0.03,0.373,13.6,0.33
2017/04/16 14:40,0.236,22.3,0.01,0.298,15.4,0.03,0.372,13.6,0.33
2017/04/16 14:50,0.236,22.5,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 15:00,0.236,22.6,0.02,0.298,15.4,0.03,0.372,13.6,0.33
2017/04/16 15:10,0.236,22.8,0.02,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 15:20,0.236,23.0,0.01,0.298,15.4,0.03,0.373,13.6,0.33
2017/04/16 15:30,0.236,23.1,0.01,0.298,15.3,0.03,0.372,13.6,0.33
2017/04/16 15:40,0.236,23.2,0.01,0.298,15.3,0.03,0.372,13.6,0.33
2017/04/16 15:50,0.236,23.4,0.01,0.298,15.4,0.03,0.372,13.6,0.33
2017/04/16 16:00,0.236,23.5,0.01,0.298,15.3,0.03,0.372,13.6,0.33
2017/04/16 16:10,0.236,23.6,0.01,0.298,15.3,0.03,0.372,13.6,0.33
2017/04/16 16:20,0.236,23.7,0.01,0.298,15.4,0.03,0.372,13.6,0.33
2017/04/16 16:30,0.236,23.8,0.01,0.298,15.4,0.03,0.372,13.6,0.33
2017/04/16 16:40,0.236,23.9,0.01,0.298,15.3,0.03,0.372,13.6,0.33
2017/04/16 16:50,0.236,23.9,0.01,0.298,15.3,0.03,0.372,13.6,0.33
2017/04/16 17:00,0.236,24.0,0.01,0.298,15.3,0.03,0.372,13.6,0.33
2017/04/16 17:10,0.236,24.1,0.01,0.298,15.3,0.03,0.372,13.6,0.33
2017/04/16 17:20,0.236,24.1,0.01,0.298,15.3,0.03,0.372,13.6,0.33
2017/04/16 17:30,0.236,24.1,0.01,0.298,15.4,0.03,0.372,13.6,0.33
2017/04/16 17:40,0.236,24.2,0.01,0.298,15.3,0.03,0.372,13.6,0.33
2017/04/16 17:50,0.236,24.2,0.01,0.298,15.3,0.03,0.372,13.6,0.33
2017/04/16 18:00,0.236,24.2,0.01,0.298,15.3,0.03,0.372,13.6,0.33
2017/04/16 18:10,0.236,24.2,0.01,0.298,15.4,0.03,0.372,13.6,0.33
